         479  0.47900002275127918       0.51918911431039960     
         480  0.48000002279877663       0.52045867170711879     
         481  0.48100002284627408       0.52172954899643731     
         482  0.48200002289377153       0.52300175077915967     
         483  0.48300002294126898       0.52427528167096715     
         484  0.48400002298876643       0.52555014630249119     
         485  0.48500002303626388       0.52682634931938610     
         486  0.48600002308376133       0.52810389538240343     
         487  0.48700002313125879       0.52938278916746573     
         488  0.48800002317875624       0.53066303536574089     
         489  0.48900002322625369       0.53194463868371733     
         490  0.49000002327375114       0.53322760384327927     
         491  0.49100002332124859       0.53451193558178223     
         492  0.49200002336874604       0.53579763865212926     
         493  0.49300002341624349       0.53708471782284739     
         494  0.49400002346374094       0.53837317787816485     
         495  0.49500002351123840       0.53966302361808782     
         496  0.49600002355873585       0.54095425985847889     
         497  0.49700002360623330       0.54224689143113458     
         498  0.49800002365373075       0.54354092318386449     
         499  0.49900002370122820       0.54483635998057001     
         500  0.50000002374872565       0.54613320670132381     
         501  0.50100002379622310       0.54743146824244981     
         502  0.50200002384372056       0.54873114951660340     
         503  0.50300002389121801       0.55003225545285239     
         504  0.50400002393871546       0.55133479099675808     
         505  0.50500002398621291       0.55263876111045673     
         506  0.50600002403371036       0.55394417077274205     
         507  0.50700002408120781       0.55525102497914736     
         508  0.50800002412870526       0.55655932874202885     
         509  0.50900002417620271       0.55786908709064875     
         510  0.51000002422370017       0.55918030507125960     
         511  0.51100002427119762       0.56049298774718825     
         512  0.51200002431869507       0.56180714019892086     
         513  0.51300002436619252       0.56312276752418833     
         514  0.51400002441368997       0.56443987483805169     
         515  0.51500002446118742       0.56575846727298862     
         516  0.51600002450868487       0.56707854997898022     
         517  0.51700002455618232       0.56840012812359808     
         518  0.51800002460367978       0.56972320689209188     
         519  0.51900002465117723       0.57104779148747764     
         520  0.52000002469867468       0.57237388713062654     
         521  0.52100002474617213       0.57370149906035373     
         522  0.52200002479366958       0.57503063253350828     
         523  0.52300002484116703       0.57636129282506310     
         524  0.52400002488866448       0.57769348522820585     
         525  0.52500002493616194       0.57902721505442978     
         526  0.52600002498365939       0.58036248763362552     
         527  0.52700002503115684       0.58169930831417338     
         528  0.52800002507865429       0.58303768246303589     
         529  0.52900002512615174       0.58437761546585121     
         530  0.53000002517364919       0.58571911272702648     
         531  0.53100002522114664       0.58706217966983243     
         532  0.53200002526864409       0.58840682173649816     
         533  0.53300002531614155       0.58975304438830634     
         534  0.53400002536363900       0.59110085310568905     
         535  0.53500002541113645       0.59245025338832435     
         536  0.53600002545863390       0.59380125075523316     
         537  0.53700002550613135       0.59515385074487670     
         538  0.53800002555362880       0.59650805891525460     
         539  0.53900002560112625       0.59786388084400355     
         540  0.54000002564862370       0.59922132212849644     
         541  0.54100002569612116       0.60058038838594208     
         542  0.54200002574361861       0.60194108525348555     
         543  0.54300002579111606       0.60330341838830903     
         544  0.54400002583861351       0.60466739346773335     
         545  0.54500002588611096       0.60603301618932004     
         546  0.54600002593360841       0.60740029227097370     
         547  0.54700002598110586       0.60876922745104545     
         548  0.54800002602860332       0.61013982748843676     
         549  0.54900002607610077       0.61151209816270369     
         550  0.55000002612359822       0.61288604527416202     
         551  0.55100002617109567       0.61426167464399273     
         552  0.55200002621859312       0.61563899211434825     
         553  0.55300002626609057       0.61701800354845937     
         554  0.55400002631358802       0.61839871483074260     
         555  0.55500002636108547       0.61978113186690820     
         556  0.55600002640858293       0.62116526058406896     
         557  0.55700002645608038       0.62255110693084958     
         558  0.55800002650357783       0.62393867687749649     
         559  0.55900002655107528       0.62532797641598836     
         560  0.56000002659857273       0.62671901156014753     
         561  0.56100002664607018       0.62811178834575176     
         562  0.56200002669356763       0.62950631283064706     
         563  0.56300002674106508       0.63090259109486035     
         564  0.56400002678856254       0.63230062924071384     
         565  0.56500002683605999       0.63370043339293913     
         566  0.56600002688355744       0.63510200969879282     
         567  0.56700002693105489       0.63650536432817206     
         568  0.56800002697855234       0.63791050347373113     
         569  0.56900002702604979       0.63931743335099878     
         570  0.57000002707354724       0.64072616019849626     
         571  0.57100002712104470       0.64213669027785558     
         572  0.57200002716854215       0.64354902987393914     
         573  0.57300002721603960       0.64496318529495955     
         574  0.57400002726353705       0.64637916287260067     
         575  0.57500002731103450       0.64779696896213868     
         576  0.57600002735853195       0.64921660994256458     
         577  0.57700002740602940       0.65063809221670665     
         578  0.57800002745352685       0.65206142221135455     
         579  0.57900002750102431       0.65348660637738343     
         580  0.58000002754852176       0.65491365118987910     
         581  0.58100002759601921       0.65634256314826367     
         582  0.58200002764351666       0.65777334877642235     
         583  0.58300002769101411       0.65920601462283090     
         584  0.58400002773851156       0.66064056726068343     
         585  0.58500002778600901       0.66207701328802149     
         586  0.58600002783350646       0.66351535932786365     
         587  0.58700002788100392       0.66495561202833597     
         588  0.58800002792850137       0.66639777806280320     
         589  0.58900002797599882       0.66784186413000068     
         590  0.59000002802349627       0.66928787695416725     
         591  0.59100002807099372       0.67073582328517878     
         592  0.59200002811849117       0.67218570989868276     
         593  0.59300002816598862       0.67363754359623318     
         594  0.59400002821348608       0.67509133120542675     
         595  0.59500002826098353       0.67654707958003979     
         596  0.59600002830848098       0.67800479560016591     
         597  0.59700002835597843       0.67946448617235433     
         598  0.59800002840347588       0.68092615822974945     
         599  0.59900002845097333       0.68238981873223115     
         600  0.60000002849847078       0.68385547466655550     
         601  0.60100002854596823       0.68532313304649695     
         602  0.60200002859346569       0.68679280091299111     
         603  0.60300002864096314       0.68826448533427831     
         604  0.60400002868846059       0.68973819340604814     
         605  0.60500002873595804       0.69121393225158501     
         606  0.60600002878345549       0.69269170902191435     
         607  0.60700002883095294       0.69417153089594985     
         608  0.60800002887845039       0.69565340508064155     
         609  0.60900002892594784       0.69713733881112494     
         610  0.61000002897344530       0.69862333935087084     
         611  0.61100002902094275       0.70011141399183641     
